code,college,school,areas_of_interest,exam,test_or_quiz,essay_or_report,participation,oral_presentation,max_assessment_weight,max_assessment_type,max_assessment_name,blurb,summary_link,selt_link,title,session,career,units,delivery_type,subject,other,session_list,school_list,college_list,blurb_clean
STAT3038,College of Business and Economics,"Rsch Sch of Finance, Actuarial Studies & App Stats",Actuarial Studies,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course, you must have: completed or be concurrently enrolled in STAT2005 and STAT3037; and completed or be concurrently enrolled in STAT3036 or STAT3058.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/STAT3038_Time_Series_LRN.pdf,Actuarial Techniques,Second Semester,Undergraduate,6,In Person,STAT,TRUE,,,,"to enrol in this course, you must have: completed or be concurrently enrolled in stat2005 and stat3037; and completed or be concurrently enrolled in stat3036 or stat3058"
STAT6045,College of Business and Economics,"Rsch Sch of Finance, Actuarial Studies & App Stats",Actuarial Studies,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course, you must have completed STAT6014 and have completed or be concurrently enrolled in STAT6043 and STAT7004. Incompatible with STAT3038.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/STAT6045_Time_Series_LRN.pdf,Actuarial Techniques,Second Semester,Postgraduate,6,In Person,STAT,TRUE,,,,"to enrol in this course, you must have completed stat6014 and have completed or be concurrently enrolled in stat6043 and stat7004. incompatible with stat3038"
ENGL2067,College of Arts and Social Sciences,"School of Literature, Languages and Linguistics","Cultural Studies, English, Film",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed 12 Units of English (ENGL) or Screen (SCRN) Courses. Alternatively you may gain permission of the Course Convener to enrol in this course. You are not able to enrol in this course if you have previously completed ENGL6067.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENGL2067_Time_Series_LRN.pdf,Adaptation: From Text to Screen,Second Semester,Undergraduate,6,In Person,ENGL,TRUE,,,,to enrol in this course you must have completed 12 units of english (engl) or screen (scrn) courses. alternatively you may gain permission of the course convener to enrol in this course. you are not able to enrol in this course if you have previously completed engl6067
LAWS2201,"College of Law, Governance and Policy",Law School,Law,TRUE,TRUE,FALSE,TRUE,FALSE,70,exam,Formal Examination,To enrol in this course you must be studying a Bachelor of Laws (ALLB); and have completed or be completing five 1000 level LAWS courses; and have completed LAWS1205 Australian Public Law.,https://programsandcourses.anu.edu.au/course/LAWS2201/First%20Semester/3793,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS2201_Time_Series_LRN.pdf,Administrative Law,First Semester,Undergraduate,6,In Person,LAWS,FALSE,,,,to enrol in this course you must be studying a <<program:bachelor of arts>> (allb); and have completed or be completing five 1000 level laws courses; and have completed laws1205 australian public law
LAWS6201,"College of Law, Governance and Policy",Law School,Law,TRUE,TRUE,FALSE,TRUE,FALSE,70,exam,Formal Examination,To enrol in this course you must be studying a Juris Doctor (MJD) and have completed or be completing five 1000 or 6100 level LAWS courses and have completed LAWS6105 Australian Public Law.,https://programsandcourses.anu.edu.au/course/LAWS6201/First%20Semester/2340,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS6201_Time_Series_LRN.pdf,Administrative Law,First Semester,Postgraduate,6,In Person,LAWS,FALSE,,,,to enrol in this course you must be studying a juris doctor (mjd) and have completed or be completing five 1000 or 6100 level laws courses and have completed laws6105 australian public law
BUSN3051,College of Business and Economics,Research School of Accounting,Accounting,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course, you must have completed BUSN2037 Fundamentals of Accounting Data Analytics.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/BUSN3051_Time_Series_LRN.pdf,Advanced Accounting Data Analytics,Second Semester,Undergraduate,6,In Person,BUSN,TRUE,,,,"to enrol in this course, you must have completed busn2037 fundamentals of accounting data analytics"
LAWS8462,"College of Law, Governance and Policy",Law School,Law,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be studying a; Master of Laws (MLLM) and have completed or be completing LAWS8586 Law and Legal Institutions; or Graduate Certificate of Law (CLAW) and have completed or be completing LAWS8586 Law and Legal Institutions; or Juris Doctor (MJD) and have completed or be completing five 1000 or 6100 level LAWS courses. You are not able to enrol in this course if you have previously completed LAWS4262 Advanced Administrative Law. Students undertaking any ANU graduate program may apply for this course. Enrolments are accepted on a case-by-case basis. Please contact the ANU College of Law for appropriate permission.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS8462_Time_Series_LRN.pdf,Advanced Administrative Law,NA,Postgraduate,6,Online or In Person,LAWS,TRUE,,,,to enrol in this course you must be studying a; <<program:master of laws>> (mllm) and have completed or be completing laws8586 law and legal institutions; or <<program:graduate certificate of law>> (claw) and have completed or be completing laws8586 law and legal institutions; or juris doctor (mjd) and have completed or be completing five 1000 or 6100 level laws courses. you are not able to enrol in this course if you have previously completed laws4262 advanced administrative law. students undertaking any anu graduate program may apply for this course. enrolments are accepted on a case-by-case basis. please contact the anu college of law for appropriate permission
LAWS4262,"College of Law, Governance and Policy",Law School,Law,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be studying a: Bachelor of Laws (ALLB) and have completed or be completing five 1000 level LAWS courses and have completed LAWS2201 Administrative Law; or Juris Doctor (MJD) and have completed or be completing five 6100 level LAWS courses and have completed LAWS6201 Administrative Law. You are not able to enrol in this course if you have previously completed LAWS8462 Advanced Administrative Law.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS4262_Time_Series_LRN.pdf,Advanced Administrative Law,NA,Undergraduate,6,In Person,LAWS,TRUE,,,,to enrol in this course you must be studying a: <<program:bachelor of arts>> (allb) and have completed or be completing five 1000 level laws courses and have completed laws2201 administrative law; or juris doctor (mjd) and have completed or be completing five 6100 level laws courses and have completed laws6201 administrative law. you are not able to enrol in this course if you have previously completed laws8462 advanced administrative law
MATH2322,College of Systems and Society,Mathematical Sciences Institute,Mathematics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course you must have completed MATH1116 with a mark of at least 60. Students who are concurrently enrolled in MATH1116 and have completed at least one of MATH1115 with a mark of at least 90 or MATH2222 with a mark of at least 90, can contact the course convener to request a permission code. Incompatible: MATH3104 and MATH6118",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MATH2322_Time_Series_LRN.pdf,"Advanced Algebra 1: Groups, Rings and Linear Algebra",Second Semester,Undergraduate,6,In Person,MATH,TRUE,,,,"to enrol in this course you must have completed math1116 with a mark of at least 60. students who are concurrently enrolled in math1116 and have completed at least one of math1115 with a mark of at least 90 or math2222 with a mark of at least 90, can contact the course convener to request a permission code. incompatible: math3104 and math6118"
MATH3345,College of Systems and Society,Mathematical Sciences Institute,Mathematics,TRUE,FALSE,FALSE,TRUE,FALSE,35,other,Assignments,To enrol in this course you must have successfully completed either MATH2322 or MATH3104 with a mark of 60 and above.,https://programsandcourses.anu.edu.au/course/MATH3345/First%20Semester/2605,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MATH3345_Time_Series_LRN.pdf,Advanced Algebra 2: Field extensions and Galois Theory,First Semester,Undergraduate,6,In Person,MATH,FALSE,,,,to enrol in this course you must have successfully completed either math2322 or math3104 with a mark of 60 and above
COMP8460,College of Systems and Society,School of Computing,"Computer Science, Algorithms and Data, Computational Foundations",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course, you must have completed COMP6466 or COMP3600. Incompatible with COMP4600.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/COMP8460_Time_Series_LRN.pdf,Advanced Algorithms,NA,Postgraduate,6,In Person,COMP,TRUE,,,,"to enrol in this course, you must have completed comp6466 or comp3600. incompatible with comp4600"
COMP4600,College of Systems and Society,School of Computing,"Algorithms and Data, Computational Foundations",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed COMP3600 and 18 units of 3000 level COMP courses. Incompatible with COMP8460.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/COMP4600_Time_Series_LRN.pdf,Advanced Algorithms,NA,Undergraduate,6,In Person,COMP,TRUE,,,,to enrol in this course you must have completed comp3600 and 18 units of 3000 level comp courses. incompatible with comp8460
MATH2320,College of Systems and Society,Mathematical Sciences Institute,Mathematics,TRUE,TRUE,FALSE,FALSE,FALSE,40,exam,Final Exam,To enrol in this course you must have successfully completed MATH1116 with a mark of 60 or above. You are not able to enrol in this course if you have previously completed MATH3116.,https://programsandcourses.anu.edu.au/course/MATH2320/First%20Semester/3551,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MATH2320_Time_Series_LRN.pdf,Advanced Analysis 1: Metric Spaces and Applications,First Semester,Undergraduate,6,In Person,MATH,FALSE,,,,to enrol in this course you must have successfully completed math1116 with a mark of 60 or above. you are not able to enrol in this course if you have previously completed math3116
MATH3320,College of Systems and Society,Mathematical Sciences Institute,Mathematics,TRUE,TRUE,FALSE,FALSE,FALSE,40,exam,Final exam,To enrol in this course you must have successfully completed MATH2320 with a mark of 60 or above. Incompatible: MATH6212,https://programsandcourses.anu.edu.au/course/MATH3320/First%20Semester/3559,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MATH3320_Time_Series_LRN.pdf,Advanced Analysis 2: Lebesgue Integration and Hilbert Spaces,First Semester,Undergraduate,6,In Person,MATH,FALSE,,,,to enrol in this course you must have successfully completed math2320 with a mark of 60 or above. incompatible: math6212
BUSN8051,College of Business and Economics,Research School of Accounting,Accounting,TRUE,TRUE,FALSE,FALSE,FALSE,40,exam,Final exam,"To enrol in this course you must have completed BUSN7066 or BUSN8066. This course is incompatible with BUSN3051, BUSN6051 and BUSN7051.",https://programsandcourses.anu.edu.au/course/BUSN8051/First%20Semester/4174,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/BUSN8051_Time_Series_LRN.pdf,Advanced Analytics in Contemporary Accounting,First Semester / Second Semester,Postgraduate,6,In Person,BUSN,FALSE,,,,"to enrol in this course you must have completed busn7066 or busn8066. this course is incompatible with busn3051, busn6051 and busn7051"
GREK3125,College of Arts and Social Sciences,"School of Literature, Languages and Linguistics",Classics and Ancient History,TRUE,FALSE,TRUE,TRUE,TRUE,25,oral/presentation,Performance/Presentation and Commentary (10 minutes) 25%,To enrol in this course you must have completed either GREK2121: Intermediate Ancient Greek or Year 12 Ancient Greek (or its equivalent).,https://programsandcourses.anu.edu.au/course/GREK3125/First%20Semester/2544,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/GREK3125_Time_Series_LRN.pdf,Advanced Ancient Greek,First Semester / Second Semester,Undergraduate,6,In Person,GREK,FALSE,,,,to enrol in this course you must have completed either grek2121: intermediate ancient greek or year 12 ancient greek (or its equivalent
PSYC8521,College of Science and Medicine,School of Medicine and Psychology,Psychology,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"In order to enrol in this course you need to be active in the Master of Professional Psychology and: have successfully completed PSYC8510, PSYC8511, PSYC8512 and PSYC8513; and be concurrently enrolled in PSYC8520 and PSYC8522. OR have successfully completed PSYC8510, and PSYC8511; and be concurrently enrolled in PSYC8520.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/PSYC8521_Time_Series_LRN.pdf,Advanced Applications in Psychological Practice,Second Semester,Postgraduate,6,In Person,PSYC,TRUE,,,,"in order to enrol in this course you need to be active in the <<program:master of professional psychology>> and: have successfully completed psyc8510, psyc8511, psyc8512 and psyc8513; and be concurrently enrolled in psyc8520 and psyc8522. or have successfully completed psyc8510, and psyc8511; and be concurrently enrolled in psyc8520"
